Year,Name,Age_x,FG%,FT%,PTS,AST,STL,BLK,TOV,Salary,Age_y,player_height,player_weight,gp,net_rating,Salary Cap,Injury_DTD,Injury_DNP,Injury_Out_Indef,Injury_Out_Season,Injury_Returned,Injury_Other,Salary%
2011,Anderson Varejao,28.0,0.528,0.667,282.0,45.0,27.0,38.0,40.0,7700000.0,29.0,210.82,117.93392,25.0,-1.7,58044000,0.0,1.0,0.0,0.0,0.0,0.0,13.265798359864931
2011,Andray Blatche,24.0,0.445,0.777,1076.0,144.0,98.0,51.0,172.0,6442083.0,25.0,210.82,117.93392,26.0,-13.0,58044000,0.0,2.0,0.0,0.0,0.0,0.0,11.098620012404382
2011,Andre Iguodala,27.0,0.445,0.693,945.0,422.0,101.0,38.0,138.0,14718250.0,28.0,198.12,93.89354399999999,62.0,6.3,58044000,0.0,0.0,0.0,0.0,0.0,0.0,25.357056715595068
2011,Andre Miller,34.0,0.46,0.853,1029.0,566.0,114.0,12.0,197.0,7807728.0,36.0,187.96,90.7184,66.0,4.8,58044000,0.0,0.0,0.0,0.0,0.0,0.0,13.45139549307422
2011,Andrea Bargnani,25.0,0.44799999999999995,0.82,1414.0,119.0,34.0,46.0,152.0,10000000.0,26.0,213.36,116.119552,31.0,-1.0,58044000,0.0,3.0,0.0,0.0,0.0,0.0,17.22830955826614
2011,Andres Nocioni,31.0,0.426,0.8029999999999999,327.0,45.0,14.0,15.0,47.0,6650000.0,32.0,200.66,102.0582,11.0,-14.4,58044000,1.0,0.0,1.0,1.0,1.0,1.0,11.456825856246985
2011,Andrew Bogut,26.0,0.495,0.442,830.0,131.0,47.0,168.0,125.0,12000000.0,27.0,213.36,117.93392,12.0,3.4,58044000,0.0,3.0,0.0,0.0,0.0,0.0,20.673971469919373
2011,Andrew Bynum,23.0,0.574,0.66,612.0,73.0,19.0,106.0,74.0,14900000.0,24.0,213.36,129.27372,60.0,2.3,58044000,0.0,1.0,0.0,0.0,0.0,0.0,25.670181241816554
2011,Andris Biedrins,24.0,0.534,0.32299999999999995,294.0,60.0,52.0,52.0,57.0,9000000.0,26.0,213.36,109.769264,47.0,-6.6,58044000,0.0,0.0,0.0,0.0,0.0,0.0,15.50547860243953
2011,Antawn Jamison,34.0,0.42700000000000005,0.731,1010.0,93.0,50.0,30.0,77.0,15076715.0,36.0,205.74,106.59411999999999,65.0,-7.8,58044000,0.0,0.0,0.0,0.0,0.0,0.0,25.97463131417545
2011,Anthony Parker,35.0,0.39899999999999997,0.779,600.0,218.0,67.0,10.0,80.0,2250000.0,37.0,198.12,95.25432,51.0,-10.0,58044000,0.0,6.0,0.0,0.0,0.0,0.0,3.8763696506098824
2011,Anthony Randolph,21.0,0.425,0.6256666666666666,203.33333333333334,22.0,14.666666666666666,16.0,35.333333333333336,2911231.0,22.0,210.82,102.0582,34.0,-3.2,58044000,0.0,1.0,0.0,0.0,0.0,0.0,5.01555888636207
2011,Anthony Tolliver,25.0,0.45,0.802,434.0,82.0,28.0,28.0,49.0,2050000.0,27.0,203.2,108.86208,51.0,-1.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,3.5318034594445593
2011,Armon Johnson,21.0,0.455,0.591,110.0,45.0,5.0,1.0,38.0,104494.0,23.0,190.5,88.45044,9.0,-5.8,58044000,1.0,0.0,1.0,1.0,1.0,1.0,0.18002549789814623
2011,Arron Afflalo,25.0,0.498,0.847,867.0,168.0,34.0,31.0,71.0,7750000.0,26.0,195.58,97.52228000000001,62.0,1.4,58044000,1.0,1.0,1.0,1.0,1.0,1.0,13.35193990765626
2011,Austin Daye,22.0,0.41,0.759,537.0,78.0,39.0,39.0,59.0,1929600.0,24.0,210.82,90.7184,41.0,-13.1,58044000,0.0,0.0,0.0,0.0,0.0,0.0,3.3243746123630347
2011,Avery Bradley,20.0,0.34299999999999997,0.5,52.0,12.0,9.0,0.0,16.0,1524480.0,21.0,187.96,81.64656,64.0,5.6,58044000,0.0,0.0,0.0,0.0,0.0,0.0,2.626421335538557
2011,Ben Gordon,27.0,0.44,0.85,921.0,171.0,48.0,16.0,141.0,11600000.0,29.0,190.5,90.7184,52.0,-8.3,58044000,0.0,0.0,0.0,0.0,0.0,0.0,19.98483908758873
2011,Ben Uzoh,22.0,0.424,0.589,158.0,69.0,13.0,8.0,25.0,190548.0,24.0,190.5,92.98635999999999,18.0,0.9,58044000,0.0,1.0,0.0,0.0,0.0,0.0,0.3282819929708497
2011,Ben Wallace,36.0,0.45,0.33299999999999996,154.0,72.0,54.0,54.0,44.0,2246400.0,37.0,205.74,108.86208,62.0,-5.4,58044000,1.0,0.0,1.0,1.0,1.0,1.0,3.8701674591689064
2011,Beno Udrih,28.0,0.5,0.8640000000000001,1086.0,386.0,94.0,9.0,141.0,6925400.0,29.0,190.5,92.079176,59.0,10.1,58044000,0.0,3.0,0.0,0.0,0.0,0.0,11.931293501481635
2011,Blake Griffin,21.0,0.506,0.642,1845.0,312.0,63.0,45.0,223.0,5731080.0,23.0,208.28,113.851592,66.0,6.9,58044000,0.0,0.0,0.0,0.0,0.0,0.0,9.873682034318792
2011,Boris Diaw,28.0,0.49200000000000005,0.6829999999999999,924.0,337.0,74.0,46.0,166.0,241158.0,30.0,203.2,106.59411999999999,57.0,-5.9,58044000,0.0,0.0,0.0,0.0,0.0,0.0,0.41547446764523466
2011,Brad Miller,34.0,0.446,0.83,382.0,145.0,28.0,21.0,54.0,4752000.0,36.0,213.36,118.38751200000002,15.0,-6.3,58044000,0.0,2.0,0.0,0.0,0.0,0.0,8.186892702088072
2011,Brandan Wright,23.0,0.5076666666666667,0.6670000000000001,94.0,8.0,7.333333333333333,11.333333333333334,9.333333333333334,915852.0,24.0,208.28,95.25432,49.0,2.8,58044000,1.0,0.0,1.0,1.0,1.0,1.0,1.5778581765557163
2011,Brandon Bass,25.0,0.515,0.815,854.0,57.0,27.0,52.0,97.0,4250000.0,27.0,203.2,113.398,59.0,4.9,58044000,0.0,6.0,0.0,0.0,0.0,0.0,7.322031562263111
2011,Brandon Jennings,21.0,0.39,0.809,1019.0,305.0,95.0,21.0,146.0,2493720.0,22.0,185.42,76.657048,66.0,-2.3,58044000,0.0,6.0,0.0,0.0,0.0,0.0,4.296258011163944
2011,Brandon Rush,25.0,0.42100000000000004,0.755,607.0,62.0,41.0,35.0,69.0,2956658.0,26.0,198.12,102.0582,65.0,-1.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,5.093821928192406
2011,Brendan Haywood,31.0,0.574,0.36200000000000004,320.0,19.0,16.0,74.0,51.0,7624500.0,32.0,213.36,119.294696,54.0,2.6,58044000,0.0,2.0,0.0,0.0,0.0,0.0,13.135724622700021
2011,Brian Cook,30.0,0.424,0.625,193.0,15.0,12.0,11.0,25.0,1223166.0,31.0,205.74,113.398,32.0,-3.1,58044000,0.0,0.0,0.0,0.0,0.0,0.0,2.1073082489146167
2011,Brook Lopez,22.0,0.49200000000000005,0.787,1673.0,129.0,47.0,120.0,176.0,3076983.0,24.0,213.36,120.20188,5.0,-12.1,58044000,0.0,0.0,0.0,0.0,0.0,0.0,5.301121562952243
2011,Byron Mullens,21.0,0.321,0.5,25.0,0.0,2.0,3.0,8.0,1288200.0,23.0,213.36,124.7378,65.0,-12.9,58044000,0.0,0.0,0.0,0.0,0.0,0.0,2.2193508372958446
2011,C.J. Watson,26.0,0.371,0.742,405.0,186.0,55.0,11.0,73.0,3400000.0,28.0,187.96,79.3786,49.0,1.9,58044000,0.0,0.0,0.0,0.0,0.0,0.0,5.857625249810488
2011,Carl Landry,27.0,0.507,0.7519999999999999,602.0,42.0,26.666666666666668,21.333333333333332,72.66666666666667,8500000.0,28.0,205.74,112.490816,41.0,-3.8,58044000,0.0,0.0,0.0,0.0,0.0,0.0,14.644063124526221
2011,Carlos Boozer,29.0,0.51,0.701,1033.0,145.0,45.0,18.0,149.0,13500000.0,30.0,205.74,120.655472,66.0,5.8,58044000,0.0,3.0,0.0,0.0,0.0,0.0,23.258217903659293
2011,Carmelo Anthony,26.0,0.456,0.8443333333333333,1313.3333333333333,147.33333333333334,45.333333333333336,30.666666666666668,137.33333333333334,18518574.0,28.0,203.2,104.32616,55.0,2.4,58044000,0.0,0.0,0.0,0.0,0.0,0.0,31.904372544965888
2011,Caron Butler,30.0,0.45,0.773,436.0,46.0,28.0,8.0,49.0,8000000.0,32.0,200.66,103.418976,63.0,7.0,58044000,0.0,0.0,0.0,0.0,0.0,0.0,13.782647646612913
2011,Cartier Martin,26.0,0.39,0.7,209.0,18.0,18.0,6.0,16.0,199816.0,27.0,200.66,99.79024,17.0,3.1,58044000,1.0,4.0,1.0,1.0,1.0,1.0,0.3442491902694507
2011,Channing Frye,27.0,0.43200000000000005,0.8320000000000001,976.0,96.0,46.0,79.0,73.0,6000000.0,29.0,210.82,111.13004,64.0,4.3,58044000,0.0,0.0,0.0,0.0,0.0,0.0,10.336985734959686
2011,Charlie Villanueva,26.0,0.442,0.767,840.0,48.0,42.0,42.0,66.0,7540000.0,27.0,210.82,105.23334399999999,13.0,-13.8,58044000,1.0,0.0,1.0,1.0,1.0,1.0,12.99014540693267
2011,Chauncey Billups,34.0,0.4226666666666667,0.9136666666666667,805.3333333333334,258.0,47.333333333333336,9.333333333333334,118.0,2000032.0,35.0,190.5,95.25432,20.0,5.8,58044000,0.0,2.0,0.0,0.0,0.0,0.0,3.445717042243815
2011,Chris Andersen,32.0,0.599,0.637,250.0,20.0,23.0,58.0,25.0,4234000.0,33.0,208.28,103.418976,32.0,6.0,58044000,0.0,0.0,0.0,0.0,0.0,0.0,7.294466266969884
2011,Chris Bosh,26.0,0.496,0.815,1438.0,144.0,59.0,49.0,138.0,17545000.0,28.0,210.82,106.59411999999999,57.0,10.8,58044000,0.0,1.0,0.0,0.0,0.0,0.0,30.227069119977944
2011,Chris Duhon,28.0,0.38,0.56,125.0,118.0,16.0,2.0,61.0,3250000.0,29.0,185.42,86.18248,63.0,0.7,58044000,0.0,5.0,0.0,0.0,0.0,0.0,5.599200606436496
2011,Chris Kaman,28.0,0.47100000000000003,0.754,397.0,46.0,16.0,48.0,58.0,14030000.0,30.0,213.36,120.20188,47.0,-2.6,58044000,0.0,2.0,0.0,0.0,0.0,0.0,24.171318310247397
2011,Chris Paul,25.0,0.46299999999999997,0.878,1268.0,782.0,188.0,5.0,177.0,16359805.0,27.0,182.88,79.3786,60.0,6.6,58044000,0.0,1.0,0.0,0.0,0.0,0.0,28.18517848528702
2011,Christian Eyenga,21.0,0.425,0.643,303.0,35.0,34.0,28.0,47.0,1097520.0,23.0,200.66,95.25432,7.0,-17.2,58044000,0.0,2.0,0.0,0.0,0.0,0.0,1.8908414306388257
2011,Chuck Hayes,27.0,0.527,0.662,582.0,202.0,79.0,49.0,86.0,5486250.0,29.0,198.12,113.398,54.0,-6.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,9.451881331403762
2011,Cole Aldrich,22.0,0.5329999999999999,0.5,18.0,4.0,5.0,7.0,8.0,2286000.0,23.0,210.82,108.86208,26.0,-6.5,58044000,0.0,0.0,0.0,0.0,0.0,0.0,3.93839156501964
2011,Corey Brewer,24.0,0.42300000000000004,0.71,368.0,59.333333333333336,66.66666666666667,10.666666666666666,58.0,3059000.0,26.0,205.74,85.275296,59.0,1.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,5.270139893873614
2011,Corey Maggette,31.0,0.45299999999999996,0.8340000000000001,805.0,84.0,21.0,5.0,127.0,10262069.0,32.0,198.12,102.0582,32.0,-15.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,17.679810144028668
2011,Courtney Lee,25.0,0.439,0.792,672.0,100.0,58.0,18.0,68.0,2225093.0,26.0,195.58,90.7184,58.0,1.4,58044000,0.0,0.0,0.0,0.0,0.0,0.0,3.8334590999931084
2011,D.J. Augustin,23.0,0.41600000000000004,0.9059999999999999,1178.0,498.0,54.0,3.0,155.0,3236470.0,24.0,182.88,81.64656,48.0,-14.9,58044000,0.0,0.0,0.0,0.0,0.0,0.0,5.575890703604163
2011,Daequan Cook,23.0,0.436,0.8,239.0,20.0,14.0,1.0,17.0,3341558.0,25.0,195.58,95.25432,57.0,6.4,58044000,0.0,0.0,0.0,0.0,0.0,0.0,5.75693956309007
2011,Dahntay Jones,30.0,0.467,0.767,283.0,33.0,20.0,7.0,31.0,2700000.0,31.0,198.12,102.0582,65.0,-4.0,58044000,0.0,0.0,0.0,0.0,0.0,0.0,4.651643580731859
2011,Damion James,23.0,0.447,0.643,110.0,20.0,16.0,12.0,25.0,1243080.0,24.0,200.66,102.0582,7.0,-8.6,58044000,0.0,8.0,0.0,0.0,0.0,0.0,2.1416167045689476
2011,Dan Gadzuric,32.0,0.418,0.3706666666666667,78.66666666666667,9.333333333333334,8.666666666666666,19.333333333333332,19.333333333333332,69393.0,34.0,210.82,108.86208,2.0,-9.0,58044000,1.0,0.0,1.0,1.0,1.0,1.0,0.11955240851767625
2011,Daniel Gibson,24.0,0.4,0.8220000000000001,780.0,201.0,48.0,21.0,80.0,4403834.0,26.0,187.96,90.7184,35.0,-3.2,58044000,2.0,5.0,2.0,2.0,2.0,2.0,7.587061539521741
2011,Danilo Gallinari,22.0,0.4136666666666667,0.8423333333333334,646.6666666666666,69.33333333333333,34.0,18.0,55.333333333333336,4190182.0,23.0,208.28,102.0582,43.0,7.9,58044000,0.0,2.0,0.0,0.0,0.0,0.0,7.218975260147474
2011,Danny Granger,27.0,0.425,0.848,1622.0,203.0,89.0,62.0,206.0,12015904.0,29.0,203.2,103.418976,62.0,7.2,58044000,0.0,0.0,0.0,0.0,0.0,0.0,20.70137137344084
2011,Dante Cunningham,23.0,0.4676666666666667,0.734,321.3333333333333,28.666666666666668,36.0,28.666666666666668,34.0,2000000.0,25.0,203.2,104.32616,64.0,-1.4,58044000,0.0,1.0,0.0,0.0,0.0,0.0,3.4456619116532283
2011,Darko Milicic,25.0,0.469,0.557,606.0,104.0,54.0,140.0,151.0,4776500.0,27.0,213.36,124.7378,29.0,-5.9,58044000,0.0,7.0,0.0,0.0,0.0,0.0,8.229102060505824
2011,Darren Collison,23.0,0.457,0.871,1039.0,403.0,87.0,14.0,194.0,1455960.0,24.0,182.88,72.57472,60.0,3.5,58044000,0.0,0.0,0.0,0.0,0.0,0.0,2.5083729584453174
2011,David Lee,27.0,0.507,0.787,1203.0,233.0,74.0,31.0,170.0,11610000.0,29.0,205.74,108.86208,57.0,-3.3,58044000,0.0,0.0,0.0,0.0,0.0,0.0,20.00206739714699
2011,David West,30.0,0.508,0.807,1322.0,164.0,67.0,62.0,142.0,10000000.0,31.0,205.74,108.86208,66.0,5.4,58044000,0.0,0.0,0.0,0.0,0.0,0.0,17.22830955826614
2011,DeAndre Jordan,22.0,0.6859999999999999,0.452,566.0,42.0,41.0,142.0,101.0,10079404.0,23.0,210.82,120.20188,66.0,5.4,58044000,0.0,0.0,0.0,0.0,0.0,0.0,17.3651092274826
2011,DeJuan Blair,21.0,0.501,0.657,674.0,77.0,95.0,42.0,113.0,1054000.0,23.0,200.66,122.46983999999999,64.0,2.1,58044000,0.0,0.0,0.0,0.0,0.0,0.0,1.8158638274412515
2011,DeMar DeRozan,21.0,0.467,0.813,1410.0,148.0,85.0,31.0,144.0,3344250.0,22.0,200.66,97.975872,63.0,-1.8,58044000,0.0,0.0,0.0,0.0,0.0,0.0,5.761577424023155
2011,DeMarcus Cousins,20.0,0.43,0.687,1143.0,204.0,85.0,68.0,268.0,3880800.0,21.0,210.82,122.46983999999999,64.0,-5.1,58044000,0.0,0.0,0.0,0.0,0.0,0.0,6.6859623733719244
2011,DeMarre Carroll,24.0,0.38849999999999996,1.0,10.0,3.0,1.0,1.0,0.0,885120.0,25.0,203.2,96.16150400000001,24.0,-1.4,58044000,0.0,0.0,0.0,0.0,0.0,0.0,1.524912135621253
2011,DeSagana Diop,29.0,0.33299999999999996,0.364,20.0,7.0,4.0,15.0,11.0,6925400.0,30.0,213.36,127.00576000000001,27.0,-20.1,58044000,0.0,1.0,0.0,0.0,0.0,0.0,11.931293501481635
2011,DeShawn Stevenson,29.0,0.38799999999999996,0.767,383.0,77.0,21.0,5.0,44.0,2500000.0,31.0,195.58,98.88305600000001,51.0,-6.2,58044000,0.0,0.0,0.0,0.0,0.0,0.0,4.307077389566535
2011,Derek Fisher,36.0,0.389,0.8059999999999999,558.0,224.0,99.0,8.0,70.0,2329545.0,37.0,185.42,95.25432,63.0,5.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,4.01341223899111
2011,Deron Williams,26.0,0.41533333333333333,0.8303333333333333,872.6666666666666,444.6666666666667,52.666666666666664,10.0,153.33333333333334,16359805.0,28.0,190.5,94.800728,55.0,-6.2,58044000,0.0,4.0,0.0,0.0,0.0,0.0,28.18517848528702
2011,Derrick Favors,19.0,0.519,0.5893333333333333,355.3333333333333,26.0,19.333333333333332,45.333333333333336,51.333333333333336,4753320.0,20.0,208.28,112.490816,65.0,-1.8,58044000,0.0,2.0,0.0,0.0,0.0,0.0,8.189166838949763
2011,Derrick Rose,22.0,0.445,0.858,2026.0,623.0,85.0,51.0,278.0,6993708.0,23.0,190.5,86.18248,39.0,10.6,58044000,0.0,0.0,0.0,0.0,0.0,0.0,12.048976638412238
2011,Devin Harris,27.0,0.42,0.828,719.3333333333334,335.3333333333333,46.666666666666664,4.666666666666667,138.0,9319000.0,29.0,190.5,87.089664,63.0,2.4,58044000,0.0,1.0,0.0,0.0,0.0,0.0,16.055061677348217
2011,Dirk Nowitzki,32.0,0.517,0.892,1681.0,190.0,38.0,47.0,137.0,19092873.0,34.0,213.36,111.13004,62.0,5.4,58044000,0.0,0.0,0.0,0.0,0.0,0.0,32.89379264006615
2011,Dominique Jones,22.0,0.311,0.8240000000000001,42.0,19.0,5.0,3.0,10.0,1193280.0,23.0,195.58,97.52228000000001,33.0,-12.2,58044000,0.0,0.0,0.0,0.0,0.0,0.0,2.0558197229687822
2011,Donte Greene,22.0,0.40399999999999997,0.662,400.0,48.0,36.0,20.0,60.0,1679914.0,24.0,210.82,102.511792,53.0,-5.8,58044000,0.0,0.0,0.0,0.0,0.0,0.0,2.894207842326511
2011,Dorell Wright,25.0,0.423,0.789,1344.0,242.0,124.0,63.0,133.0,3823000.0,26.0,205.74,92.98635999999999,61.0,-4.9,58044000,0.0,0.0,0.0,0.0,0.0,0.0,6.586382744125147
2011,Drew Gooden,29.0,0.431,0.794,396.0,47.0,21.0,18.0,46.0,6226200.0,30.0,208.28,113.398,56.0,-5.8,58044000,0.0,6.0,0.0,0.0,0.0,0.0,10.726690097167666
2011,Dwight Howard,25.0,0.593,0.596,1784.0,107.0,107.0,186.0,279.0,18091770.0,26.0,210.82,120.20188,54.0,3.6,58044000,0.0,0.0,0.0,0.0,0.0,0.0,31.169061401695263
2011,Dwyane Wade,29.0,0.5,0.758,1941.0,346.0,111.0,87.0,237.0,15691000.0,30.0,193.04,99.79024,49.0,11.2,58044000,0.0,3.0,0.0,0.0,0.0,0.0,27.032940527875404
2011,Earl Barron,29.0,0.3225,0.68125,39.5,5.5,4.0,3.0,8.0,1027424.0,30.0,213.36,113.398,2.0,-7.5,58044000,0.0,0.0,0.0,0.0,0.0,0.0,1.7700778719592032
2011,Earl Boykins,34.0,0.44299999999999995,0.841,408.0,141.0,38.0,3.0,52.0,220487.0,36.0,165.1,60.327736,8.0,-8.6,58044000,0.0,0.0,0.0,0.0,0.0,0.0,0.3798618289573427
2011,Earl Clark,23.0,0.41933333333333334,0.5563333333333332,108.66666666666667,6.0,5.333333333333333,12.0,18.666666666666668,1160000.0,24.0,208.28,102.0582,45.0,-13.8,58044000,0.0,0.0,0.0,0.0,0.0,0.0,1.9984839087588726
2011,Earl Watson,31.0,0.41,0.6709999999999999,343.0,278.0,61.0,17.0,116.0,2000000.0,33.0,185.42,90.264808,50.0,-0.8,58044000,0.0,0.0,0.0,0.0,0.0,0.0,3.4456619116532283
2011,Ed Davis,21.0,0.5760000000000001,0.555,501.0,40.0,39.0,67.0,48.0,2207040.0,23.0,208.28,105.23334399999999,66.0,-7.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,3.8023568327475705
2011,Eduardo Najera,34.0,0.361,0.545,69.0,20.0,11.0,6.0,13.0,2750000.0,35.0,203.2,106.59411999999999,22.0,-11.7,58044000,0.0,8.0,0.0,0.0,0.0,0.0,4.737785128523189
2011,Ekpe Udoh,23.0,0.43700000000000006,0.6559999999999999,236.0,40.0,22.0,86.0,48.0,3294960.0,25.0,208.28,111.13004,61.0,8.4,58044000,0.0,0.0,0.0,0.0,0.0,0.0,5.676659086210461
2011,Elton Brand,31.0,0.512,0.78,1217.0,120.0,92.0,106.0,101.0,18160355.0,33.0,205.74,115.212368,60.0,7.3,58044000,0.0,0.0,0.0,0.0,0.0,0.0,31.287221762800634
2011,Emeka Okafor,28.0,0.573,0.562,745.0,42.0,40.0,127.0,119.0,12642500.0,29.0,208.28,115.66596000000001,27.0,-8.5,58044000,0.0,0.0,0.0,0.0,0.0,0.0,21.780890359037972
2011,Eric Bledsoe,21.0,0.424,0.7440000000000001,543.0,289.0,92.0,26.0,194.0,1596360.0,22.0,185.42,88.45044,40.0,4.3,58044000,1.0,0.0,1.0,1.0,1.0,1.0,2.7502584246433743
2011,Eric Gordon,22.0,0.45,0.825,1247.0,244.0,71.0,18.0,151.0,3831184.0,23.0,190.5,97.52228000000001,9.0,5.2,58044000,0.0,14.0,0.0,0.0,0.0,0.0,6.600482392667631
2011,Eric Maynor,23.0,0.402,0.7290000000000001,348.0,238.0,35.0,6.0,77.0,1516680.0,25.0,190.5,79.3786,9.0,4.5,58044000,0.0,0.0,0.0,0.0,0.0,0.0,2.6129832540831095
2011,Erick Dampier,35.0,0.584,0.545,128.0,22.0,14.0,47.0,32.0,530547.0,36.0,210.82,120.20188,15.0,2.3,58044000,0.0,0.0,0.0,0.0,0.0,0.0,0.9140427951209427
2011,Ersan Ilyasova,23.0,0.436,0.894,571.0,56.0,51.0,24.0,63.0,2541000.0,25.0,208.28,106.59411999999999,60.0,-0.1,58044000,0.0,7.0,0.0,0.0,0.0,0.0,4.377713458755427
2011,Evan Turner,22.0,0.425,0.8079999999999999,565.0,159.0,49.0,14.0,80.0,5293080.0,23.0,200.66,92.98635999999999,65.0,2.8,58044000,0.0,0.0,0.0,0.0,0.0,0.0,9.119082075666736
2011,Francisco Elson,34.0,0.478,0.8390000000000001,134.0,33.0,21.0,14.0,32.0,854389.0,36.0,213.36,108.86208,5.0,-42.5,58044000,1.0,2.0,1.0,1.0,1.0,1.0,1.4719678175177453
2011,Francisco Garcia,29.0,0.436,0.855,560.0,71.0,51.0,49.0,45.0,6100000.0,30.0,200.66,88.45044,49.0,-7.2,58044000,0.0,4.0,0.0,0.0,0.0,0.0,10.509268830542347
2011,Gary Forbes,25.0,0.45399999999999996,0.6779999999999999,326.0,49.0,23.0,6.0,46.0,1500000.0,27.0,200.66,99.79024,48.0,-3.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,2.5842464337399216
2011,Gary Neal,26.0,0.451,0.8079999999999999,783.0,96.0,27.0,4.0,78.0,854389.0,27.0,193.04,95.25432,56.0,5.6,58044000,0.0,2.0,0.0,0.0,0.0,0.0,1.4719678175177453
2011,George Hill,24.0,0.45299999999999996,0.863,884.0,193.0,66.0,21.0,99.0,1540493.0,26.0,187.96,81.64656,50.0,3.0,58044000,0.0,2.0,0.0,0.0,0.0,0.0,2.6540090276342085
2011,Gerald Henderson,23.0,0.45399999999999996,0.785,653.0,101.0,50.0,32.0,64.0,2250600.0,24.0,195.58,97.52228000000001,55.0,-14.1,58044000,0.0,0.0,0.0,0.0,0.0,0.0,3.8774033491833784
2011,Gerald Wallace,28.0,0.46166666666666667,0.7506666666666667,742.0,115.33333333333333,70.0,42.0,101.33333333333333,9500000.0,29.0,200.66,99.79024,58.0,2.7,58044000,0.0,1.0,0.0,0.0,0.0,0.0,16.366894080352836
2011,Gilbert Arenas,29.0,0.36800000000000005,0.7880000000000001,503.3333333333333,182.66666666666666,49.333333333333336,14.0,118.0,261829.0,30.0,193.04,97.52228000000001,17.0,5.6,58044000,0.0,7.0,0.0,0.0,0.0,0.0,0.4510871063331266
2011,Glen Davis,25.0,0.44799999999999995,0.736,915.0,92.0,78.0,30.0,85.0,6300000.0,26.0,205.74,131.088088,61.0,-1.5,58044000,0.0,4.0,0.0,0.0,0.0,0.0,10.85383502170767
2011,Goran Dragic,24.0,0.4426666666666667,0.633,348.6666666666667,136.0,33.333333333333336,6.666666666666667,78.0,2108000.0,26.0,190.5,86.18248,66.0,2.3,58044000,0.0,0.0,0.0,0.0,0.0,0.0,3.631727654882503
2011,Gordon Hayward,20.0,0.485,0.711,388.0,81.0,30.0,19.0,70.0,2709720.0,22.0,203.2,95.25432,66.0,0.8,58044000,0.0,1.0,0.0,0.0,0.0,0.0,4.668389497622493
2011,Grant Hill,38.0,0.484,0.8290000000000001,1056.0,200.0,64.0,35.0,134.0,6500000.0,39.0,203.2,102.0582,49.0,3.3,58044000,0.0,0.0,0.0,0.0,0.0,0.0,11.198401212872993
2011,Greg Monroe,20.0,0.551,0.622,751.0,105.0,93.0,45.0,81.0,3007920.0,22.0,210.82,113.398,66.0,-6.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,5.1821376886499895
2011,Greivis Vasquez,24.0,0.408,0.773,249.0,151.0,22.0,4.0,70.0,1113600.0,25.0,198.12,95.707912,66.0,-0.4,58044000,0.0,0.0,0.0,0.0,0.0,0.0,1.9185445524085176
2011,Hamed Haddadi,25.0,0.517,0.652,75.0,5.0,2.0,13.0,11.0,1300000.0,27.0,218.44,120.20188,35.0,6.4,58044000,0.0,0.0,0.0,0.0,0.0,0.0,2.2396802425745985
2011,Hasheem Thabeet,23.0,0.4305,0.5429999999999999,53.0,4.0,9.0,15.5,17.0,5127720.0,25.0,220.98,119.294696,20.0,-32.2,58044000,0.0,0.0,0.0,0.0,0.0,0.0,8.834194748811248
2011,Hedo Turkoglu,31.0,0.4446666666666667,0.6893333333333334,584.6666666666666,228.66666666666666,48.0,22.666666666666668,88.0,11015850.0,33.0,208.28,99.79024,53.0,3.8,58044000,0.0,0.0,0.0,0.0,0.0,0.0,18.97844738474261
2011,Henry Walker,23.0,0.441,0.705,298.0,34.0,21.0,6.0,37.0,885120.0,24.0,198.12,106.59411999999999,32.0,-1.0,58044000,0.0,0.0,0.0,0.0,0.0,0.0,1.524912135621253
2011,Ian Mahinmi,24.0,0.561,0.768,173.0,8.0,14.0,15.0,25.0,915852.0,25.0,210.82,104.32616,61.0,1.9,58044000,0.0,0.0,0.0,0.0,0.0,0.0,1.5778581765557163
2011,Ike Diogu,27.0,0.561,0.6609999999999999,207.0,2.0,3.0,3.0,22.0,792377.0,28.0,205.74,113.398,2.0,31.3,58044000,0.0,0.0,0.0,0.0,0.0,0.0,1.3651316242850253
2011,Ish Smith,22.0,0.36800000000000005,0.5753333333333334,67.33333333333333,52.666666666666664,12.0,1.3333333333333333,22.666666666666668,522472.0,23.0,182.88,79.3786,26.0,-7.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,0.9001309351526429
2011,J.J. Barea,26.0,0.439,0.847,769.0,317.0,30.0,1.0,136.0,4300000.0,28.0,182.88,79.3786,41.0,-3.5,58044000,0.0,0.0,0.0,0.0,0.0,0.0,7.408173110054442
2011,JaVale McGee,23.0,0.55,0.583,798.0,38.0,41.0,193.0,102.0,2462400.0,24.0,213.36,114.30518400000001,61.0,-9.5,58044000,0.0,0.0,0.0,0.0,0.0,0.0,4.2422989456274545
