Year,Name,Age,PER,GS,GP,TS%,FTr,OWS,DWS,WS,WS/48,FG%,2P%,eFG%,3P%,FT%,3PA,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OBPM,DBPM,BPM,VORP,GS/GP,MPG,ORPG,DRPG,RPG,APG,SPG,BPG,TPG,PFPG,PPG,FGPG,FGAPG,3PPG,3PAPG,2PPG,2PAPG,FTPG,FTAPG,Salary,player_height,player_weight,Salary Cap,Injury_DTD,Injury_DNP,Injury_Out_Indef,Injury_Out_Season,Injury_Returned,Injury_Other,Salary%
2010,Andre Iguodala,26.0,17.8,82.0,82.0,0.535,0.384,4.0,2.8,6.7,0.10099999999999999,0.44299999999999995,0.49200000000000005,0.485,0.31,0.733,303.0,3.0,16.8,9.8,23.7,2.3,1.4,14.3,21.8,1.9,0.8,2.7,3.8,1.0,38.9390243902439,1.0,5.451219512195122,6.451219512195122,5.7560975609756095,1.7195121951219512,0.6707317073170732,2.658536585365854,1.7682926829268293,17.085365853658537,6.048780487804878,13.658536585365853,1.146341463414634,3.6951219512195124,4.902439024390244,9.963414634146341,3.841463414634146,5.2439024390243905,12345250.0,198.12,93.89354399999999,57700000,0.0,1.0,0.0,0.0,0.0,0.0,21.395580589254767
2010,Andre Miller,33.0,18.1,66.0,82.0,0.53,0.43200000000000005,4.6,2.4,7.0,0.134,0.445,0.469,0.45399999999999996,0.2,0.821,80.0,4.0,9.2,6.6,30.3,2.0,0.3,13.8,23.8,1.9,-0.3,1.6,2.3,0.8048780487804879,30.48780487804878,0.9878048780487805,2.2560975609756095,3.2439024390243905,5.426829268292683,1.1341463414634145,0.10975609756097561,2.1097560975609757,2.0609756097560976,13.975609756097562,4.926829268292683,11.073170731707316,0.1951219512195122,0.975609756097561,4.7317073170731705,10.097560975609756,3.926829268292683,4.780487804878049,7269264.0,187.96,90.7184,57700000,0.0,0.0,0.0,0.0,0.0,0.0,12.598377816291162
2010,Andrea Bargnani,24.0,15.5,80.0,80.0,0.552,0.205,3.3,0.9,4.2,0.07200000000000001,0.47,0.509,0.523,0.37200000000000005,0.774,325.0,4.6,15.9,10.4,5.4,0.5,3.0,8.8,22.3,0.7,-1.5,-0.8,0.8,1.0,34.9875,1.3125,4.85,6.1625,1.1625,0.3125,1.3875,1.5,2.6875,17.2,6.7125,14.2875,1.5125,4.0625,5.2,10.225,2.2625,2.925,8500000.0,213.36,113.398,57700000,0.0,2.0,0.0,0.0,0.0,0.0,14.731369150779896
2010,Andrei Kirilenko,28.0,18.2,35.0,58.0,0.588,0.485,3.3,2.7,6.0,0.171,0.506,0.555,0.5329999999999999,0.292,0.7440000000000001,89.0,5.5,12.9,9.3,14.0,2.5,3.4,11.9,17.7,1.6,2.9,4.5,2.8,0.603448275862069,28.982758620689655,1.3103448275862069,3.2413793103448274,4.551724137931035,2.7241379310344827,1.4310344827586208,1.2241379310344827,1.3620689655172413,1.7586206896551724,11.862068965517242,4.206896551724138,8.310344827586206,0.4482758620689655,1.5344827586206897,3.7586206896551726,6.775862068965517,3.0,4.0344827586206895,17823000.0,205.74,106.59411999999999,57700000,0.0,0.0,0.0,0.0,0.0,0.0,30.889081455805893
2010,Andres Nocioni,30.0,11.1,28.0,75.0,0.504,0.16899999999999998,0.4,1.0,1.3,0.044000000000000004,0.39899999999999997,0.408,0.48,0.386,0.7170000000000001,249.0,2.5,14.9,8.6,8.0,1.1,1.3,9.6,20.9,-1.5,-1.9,-3.4,-0.5,0.37333333333333335,19.69333333333333,0.4266666666666667,2.533333333333333,2.96,1.0,0.4266666666666667,0.3466666666666667,0.8933333333333333,2.1333333333333333,8.466666666666667,3.12,7.826666666666667,1.28,3.32,1.84,4.506666666666667,0.9466666666666667,1.32,6850000.0,200.66,102.0582,57700000,0.0,0.0,0.0,0.0,0.0,0.0,11.871750433275563
2010,Andrew Bogut,25.0,20.7,69.0,69.0,0.54,0.26,2.6,4.8,7.5,0.161,0.52,0.521,0.52,0.0,0.629,2.0,10.1,26.4,17.9,10.3,0.9,6.2,11.4,23.3,-0.9,4.3,3.4,3.0,1.0,32.30434782608695,3.0144927536231885,7.144927536231884,10.159420289855072,1.8405797101449275,0.5652173913043478,2.536231884057971,1.8985507246376812,3.217391304347826,15.869565217391305,6.855072463768116,13.18840579710145,0.0,0.028985507246376812,6.855072463768116,13.159420289855072,2.1594202898550723,3.4347826086956523,11000000.0,213.36,117.93392,57700000,0.0,6.0,0.0,0.0,0.0,0.0,19.064124783362217
2010,Andrew Bynum,22.0,20.2,65.0,65.0,0.608,0.379,4.4,3.4,7.8,0.188,0.57,0.5710000000000001,0.57,0.0,0.7390000000000001,1.0,10.1,20.4,15.3,5.8,0.9,3.6,12.5,20.8,0.2,1.3,1.4,1.7,1.0,30.415384615384614,2.723076923076923,5.6,8.323076923076924,1.0461538461538462,0.5384615384615384,1.4461538461538461,1.7692307692307692,2.9692307692307693,15.03076923076923,6.030769230769231,10.584615384615384,0.0,0.015384615384615385,6.030769230769231,10.569230769230769,2.9692307692307693,4.015384615384615,13700000.0,213.36,129.27372,57700000,0.0,0.0,0.0,0.0,0.0,0.0,23.743500866551127
2010,Antawn Jamison,33.0,17.166666666666668,42.666666666666664,44.0,0.529,0.2823333333333333,2.0,1.8666666666666665,3.8666666666666667,0.11633333333333333,0.4653333333333333,0.5033333333333333,0.506,0.3436666666666666,0.6176666666666667,164.66666666666666,6.433333333333334,20.400000000000002,13.566666666666668,6.233333333333333,1.5666666666666667,0.7333333333333334,7.266666666666667,23.76666666666667,0.4333333333333333,-0.9666666666666667,-0.5333333333333333,0.6,0.9632323232323232,35.93232815964523,1.9850800689825079,6.3343729982754375,8.319453067257944,1.2736733185513673,1.0815126878541512,0.3392313377679231,1.355530918945553,2.707942843064794,18.333308696723332,7.148450357230845,15.403380142892338,1.2608376447400838,3.6666617393446663,5.887612712490761,11.736718403547671,2.775570337521557,4.386045824094605,13358905.0,205.74,106.59411999999999,57700000,0.0,0.0,0.0,0.0,0.0,0.0,23.15234835355286
2010,Anthony Parker,34.0,9.9,81.0,81.0,0.5760000000000001,0.2,2.3,2.6,4.9,0.10300000000000001,0.434,0.45799999999999996,0.547,0.414,0.789,261.0,1.6,10.0,6.0,9.9,1.4,0.6,12.1,12.0,0.2,0.6,0.8,1.6,1.0,28.25925925925926,0.37037037037037035,2.4814814814814814,2.8518518518518516,1.9382716049382716,0.7777777777777778,0.2222222222222222,0.8765432098765432,1.8641975308641976,7.345679012345679,2.54320987654321,5.864197530864198,1.3333333333333333,3.2222222222222223,1.2098765432098766,2.6419753086419755,0.9259259259259259,1.1728395061728396,2855769.0,198.12,95.25432,57700000,0.0,0.0,0.0,0.0,0.0,0.0,4.9493396880415945
2010,Anthony Randolph,20.0,18.7,8.0,33.0,0.521,0.44,0.7,0.8,1.5,0.098,0.44299999999999995,0.447,0.445,0.2,0.8009999999999999,5.0,10.7,21.4,16.0,8.5,1.8,4.9,11.7,23.9,-2.2,0.8,-1.4,0.1,0.24242424242424243,22.696969696969695,2.212121212121212,4.303030303030303,6.515151515151516,1.2727272727272727,0.8484848484848485,1.5454545454545454,1.4848484848484849,2.787878787878788,11.636363636363637,4.151515151515151,9.363636363636363,0.030303030303030304,0.15151515151515152,4.121212121212121,9.212121212121213,3.303030303030303,4.121212121212121,1965720.0,210.82,102.0582,57700000,0.0,0.0,0.0,0.0,0.0,0.0,3.4067937608318886
2010,Anthony Tolliver,24.0,13.649999999999999,29.0,45.0,0.5315000000000001,0.2985,1.75,0.8,2.5,0.0845,0.4305,0.48100000000000004,0.48650000000000004,0.32999999999999996,0.769,151.5,6.5,18.65,12.5,8.6,1.1,1.7,8.3,16.6,0.0,-0.5,-0.45,0.6,0.6447628458498024,31.681324110671937,1.8675889328063242,5.235671936758893,7.103260869565217,1.9342885375494072,0.7114624505928854,0.7336956521739131,1.0227272727272727,2.8344861660079053,11.983695652173914,4.29100790513834,9.971343873517785,1.1116600790513833,3.3680830039525693,3.1793478260869565,6.603260869565217,2.2900197628458496,2.9792490118577075,2200000.0,205.74,110.22285600000001,57700000,0.0,0.0,0.0,0.0,0.0,0.0,3.8128249566724435
2010,Antoine Wright,25.0,8.6,10.0,67.0,0.502,0.193,0.1,0.2,0.3,0.011000000000000001,0.406,0.46,0.479,0.335,0.688,173.0,3.3,12.6,8.1,7.4,1.1,0.6,11.8,16.1,-1.0,-1.7,-2.7,-0.3,0.14925373134328357,20.776119402985074,0.5671641791044776,2.2686567164179103,2.8358208955223883,1.0597014925373134,0.44776119402985076,0.16417910447761194,0.8656716417910447,2.0,6.492537313432836,2.417910447761194,5.955223880597015,0.8656716417910447,2.582089552238806,1.5522388059701493,3.373134328358209,0.7910447761194029,1.1492537313432836,854389.0,200.66,97.52228000000001,57700000,0.0,0.0,0.0,0.0,0.0,0.0,1.4807435008665513
2010,Antonio McDyess,35.0,12.2,50.0,77.0,0.49200000000000005,0.133,0.6,2.6,3.2,0.094,0.479,0.48100000000000004,0.479,0.0,0.632,2.0,11.0,21.8,16.5,7.7,1.4,1.4,14.8,15.1,-2.5,2.1,-0.4,0.7,0.6493506493506493,21.0,1.9350649350649352,3.9740259740259742,5.909090909090909,1.077922077922078,0.5584415584415584,0.4155844155844156,1.025974025974026,1.9090909090909092,5.792207792207792,2.6623376623376624,5.558441558441558,0.0,0.025974025974025976,2.6623376623376624,5.532467532467533,0.4675324675324675,0.7402597402597403,4860000.0,205.74,111.13004,57700000,0.0,0.0,0.0,0.0,0.0,0.0,8.422876949740035
2010,Arron Afflalo,24.0,10.9,75.0,82.0,0.5760000000000001,0.168,2.8,1.4,4.3,0.092,0.465,0.488,0.557,0.434,0.735,249.0,3.1,9.9,6.5,9.3,1.0,1.0,10.5,14.0,0.8,-0.5,0.3,1.3,0.9146341463414634,27.085365853658537,0.7195121951219512,2.3536585365853657,3.073170731707317,1.6829268292682926,0.5609756097560976,0.36585365853658536,0.9024390243902439,2.7439024390243905,8.829268292682928,3.317073170731707,7.134146341463414,1.3170731707317074,3.0365853658536586,2.0,4.097560975609756,0.8780487804878049,1.1951219512195121,1959577.0,195.58,97.52228000000001,57700000,0.0,0.0,0.0,0.0,0.0,0.0,3.3961473136915075
2010,Austin Daye,21.0,12.8,4.0,69.0,0.546,0.19,0.6,0.7,1.3,0.067,0.46399999999999997,0.54,0.514,0.305,0.821,95.0,4.2,19.8,11.5,6.3,1.5,2.4,13.1,18.5,-1.9,-0.8,-2.7,-0.2,0.057971014492753624,13.26086956521739,0.4927536231884058,2.028985507246377,2.5217391304347827,0.4927536231884058,0.36231884057971014,0.37681159420289856,0.6956521739130435,1.6521739130434783,5.057971014492754,1.9855072463768115,4.27536231884058,0.42028985507246375,1.3768115942028984,1.565217391304348,2.898550724637681,0.6666666666666666,0.8115942028985508,1803720.0,210.82,90.7184,57700000,0.0,0.0,0.0,0.0,0.0,0.0,3.1260311958405547
2010,Baron Davis,30.0,17.4,73.0,75.0,0.501,0.287,2.5,2.1,4.5,0.086,0.406,0.45899999999999996,0.446,0.27699999999999997,0.821,296.0,2.4,9.9,6.1,39.6,2.6,1.3,15.6,24.3,2.0,-0.5,1.5,2.3,0.9733333333333334,33.64,0.6933333333333334,2.8533333333333335,3.546666666666667,7.973333333333334,1.68,0.5733333333333334,2.8133333333333335,2.8,15.266666666666667,5.493333333333333,13.533333333333333,1.0933333333333333,3.9466666666666668,4.4,9.586666666666666,3.1866666666666665,3.88,14000000.0,190.5,97.52228000000001,57700000,0.0,0.0,0.0,0.0,0.0,0.0,24.263431542461007
2010,Ben Gordon,26.0,14.0,17.0,62.0,0.534,0.32899999999999996,1.8,0.4,2.1,0.059000000000000004,0.41600000000000004,0.465,0.47,0.321,0.861,234.0,1.7,7.0,4.2,16.7,1.5,0.3,12.9,24.5,1.0,-3.1,-2.1,-0.1,0.27419354838709675,27.903225806451612,0.41935483870967744,1.5,1.9193548387096775,2.6774193548387095,0.7903225806451613,0.0967741935483871,1.903225806451613,2.370967741935484,13.790322580645162,4.693548387096774,11.274193548387096,1.2096774193548387,3.774193548387097,3.4838709677419355,7.5,3.193548387096774,3.7096774193548385,10800000.0,190.5,90.7184,57700000,0.0,0.0,0.0,0.0,0.0,0.0,18.717504332755635
2010,Ben Wallace,35.0,15.8,67.0,69.0,0.526,0.5479999999999999,2.4,2.3,4.7,0.115,0.541,0.545,0.541,0.0,0.406,2.0,14.1,23.1,18.3,8.0,2.4,3.6,15.0,10.0,-0.1,3.9,3.9,2.9,0.9710144927536232,28.6231884057971,3.550724637681159,5.101449275362318,8.652173913043478,1.5217391304347827,1.2463768115942029,1.2173913043478262,0.927536231884058,1.8985507246376812,5.521739130434782,2.289855072463768,4.231884057971015,0.0,0.028985507246376812,2.289855072463768,4.202898550724638,0.9420289855072463,2.318840579710145,2080000.0,205.74,108.86208,57700000,0.0,0.0,0.0,0.0,0.0,0.0,3.604852686308492
2010,Beno Udrih,27.0,15.7,41.0,79.0,0.5660000000000001,0.168,4.2,1.3,5.5,0.107,0.493,0.53,0.5379999999999999,0.377,0.8370000000000001,199.0,1.7,8.5,5.1,24.1,1.8,0.3,13.1,18.6,1.6,-1.4,0.2,1.4,0.5189873417721519,31.354430379746834,0.4810126582278481,2.2911392405063293,2.7721518987341773,4.708860759493671,1.1265822784810127,0.12658227848101267,1.7215189873417722,2.1012658227848102,12.949367088607595,5.253164556962025,10.645569620253164,0.9493670886075949,2.518987341772152,4.30379746835443,8.126582278481013,1.4936708860759493,1.7848101265822784,6478600.0,190.5,92.98635999999999,57700000,0.0,0.0,0.0,0.0,0.0,0.0,11.228076256499135
2010,Boris Diaw,27.0,12.8,82.0,82.0,0.552,0.19,2.4,3.8,6.2,0.10300000000000001,0.483,0.541,0.525,0.32,0.769,206.0,5.5,11.9,8.8,18.9,1.1,1.6,17.5,16.2,0.3,1.6,1.9,2.9,1.0,35.4390243902439,1.5975609756097562,3.573170731707317,5.170731707317073,3.9634146341463414,0.7317073170731707,0.6951219512195121,2.1707317073170733,2.6707317073170733,11.28048780487805,4.548780487804878,9.426829268292684,0.8048780487804879,2.5121951219512195,3.7439024390243905,6.914634146341464,1.3780487804878048,1.7926829268292683,9000000.0,203.2,106.59411999999999,57700000,0.0,0.0,0.0,0.0,0.0,0.0,15.597920277296359
2010,Brad Miller,33.0,12.9,37.0,82.0,0.53,0.379,1.5,2.5,4.0,0.098,0.43,0.474,0.462,0.28,0.8270000000000001,132.0,4.8,17.8,11.4,12.2,1.2,1.1,13.6,18.1,-1.3,0.5,-0.8,0.6,0.45121951219512196,23.78048780487805,1.0121951219512195,3.8536585365853657,4.865853658536586,1.8780487804878048,0.5365853658536586,0.35365853658536583,1.3048780487804879,2.3048780487804876,8.768292682926829,3.048780487804878,7.085365853658536,0.45121951219512196,1.6097560975609757,2.597560975609756,5.475609756097561,2.2195121951219514,2.682926829268293,4400000.0,213.36,118.38751200000002,57700000,0.0,0.0,0.0,0.0,0.0,0.0,7.625649913344887
2010,Brandon Jennings,20.0,14.5,82.0,82.0,0.475,0.225,0.3,3.9,4.2,0.075,0.371,0.37,0.431,0.374,0.8170000000000001,388.0,2.0,10.4,6.0,29.6,2.1,0.5,13.0,26.1,0.6,0.2,0.9,1.9,1.0,32.573170731707314,0.5975609756097561,2.841463414634146,3.4390243902439024,5.7317073170731705,1.2804878048780488,0.21951219512195122,2.4390243902439024,2.3292682926829267,15.487804878048781,5.5,14.829268292682928,1.7682926829268293,4.7317073170731705,3.731707317073171,10.097560975609756,2.7195121951219514,3.3292682926829267,2331120.0,185.42,76.657048,57700000,0.0,0.0,0.0,0.0,0.0,0.0,4.040069324090121
2010,Brandon Roy,25.0,21.3,65.0,65.0,0.568,0.424,7.0,2.1,9.1,0.18,0.473,0.512,0.508,0.33,0.78,221.0,3.7,10.9,7.3,23.1,1.4,0.5,9.5,26.7,4.8,-0.7,4.1,3.7,1.0,37.215384615384615,1.123076923076923,3.2615384615384615,4.384615384615385,4.6923076923076925,0.9384615384615385,0.24615384615384617,1.9846153846153847,2.0923076923076924,21.50769230769231,7.553846153846154,15.96923076923077,1.123076923076923,3.4,6.430769230769231,12.569230769230769,5.276923076923077,6.769230769230769,13603750.0,198.12,95.707912,57700000,0.0,9.0,0.0,0.0,0.0,0.0,23.576689774696707
2010,Brandon Rush,24.0,9.6,64.0,82.0,0.522,0.127,0.0,2.5,2.5,0.047,0.423,0.433,0.511,0.41100000000000003,0.629,302.0,1.8,13.5,7.6,6.9,1.1,1.9,11.1,14.8,-2.1,0.7,-1.3,0.4,0.7804878048780488,30.378048780487806,0.5,3.7195121951219514,4.219512195121951,1.3658536585365855,0.6829268292682927,0.7926829268292683,1.1341463414634145,1.9390243902439024,9.439024390243903,3.6219512195121952,8.560975609756097,1.5121951219512195,3.682926829268293,2.1097560975609757,4.878048780487805,0.6829268292682927,1.0853658536585367,2069040.0,198.12,95.25432,57700000,0.0,0.0,0.0,0.0,0.0,0.0,3.585857885615251
2010,Brendan Haywood,30.0,16.1,43.0,52.5,0.585,0.5285,2.4000000000000004,2.05,4.45,0.1405,0.563,0.5654999999999999,0.563,0.0,0.5974999999999999,1.0,12.85,20.7,16.8,3.9,0.6,5.449999999999999,14.149999999999999,13.75,-1.05,2.4,1.2999999999999998,1.15,0.7743506493506493,28.52435064935065,3.198051948051948,5.159090909090909,8.357142857142858,0.7256493506493507,0.3116883116883117,2.0438311688311686,1.2142857142857144,2.5,8.607142857142858,3.3636363636363633,5.974025974025974,0.0,0.024350649350649352,3.3636363636363633,5.949675324675324,1.87987012987013,3.1444805194805197,6900000.0,213.36,119.294696,57700000,0.0,0.0,0.0,0.0,0.0,0.0,11.95840554592721
2010,Brian Cook,29.0,2.4,0.0,15.0,0.40299999999999997,0.304,-0.2,0.0,-0.2,-0.191,0.304,0.35700000000000004,0.348,0.222,0.7140000000000001,9.0,2.5,21.6,11.7,3.7,0.0,3.3,18.7,32.2,-11.4,-4.4,-15.8,-0.2,0.0,2.933333333333333,0.06666666666666667,0.5333333333333333,0.6,0.06666666666666667,0.0,0.13333333333333333,0.4,0.3333333333333333,1.4,0.4666666666666667,1.5333333333333334,0.13333333333333333,0.6,0.3333333333333333,0.9333333333333333,0.3333333333333333,0.4666666666666667,1146337.0,205.74,113.398,57700000,0.0,0.0,0.0,0.0,0.0,0.0,1.986719237435009
2010,Brook Lopez,21.0,20.1,82.0,82.0,0.57,0.451,5.5,2.4,7.9,0.125,0.499,0.5,0.499,0.0,0.8170000000000001,2.0,9.9,17.5,13.5,11.8,1.0,3.4,13.1,23.6,1.1,0.8,1.9,3.0,1.0,36.91463414634146,3.292682926829268,5.353658536585366,8.646341463414634,2.2804878048780486,0.6707317073170732,1.6951219512195121,2.4878048780487805,3.0609756097560976,18.804878048780488,6.865853658536586,13.768292682926829,0.0,0.024390243902439025,6.865853658536586,13.74390243902439,5.073170731707317,6.2073170731707314,2413320.0,213.36,120.20188,57700000,0.0,0.0,0.0,0.0,0.0,0.0,4.182530329289428
2010,C.J. Watson,25.0,13.8,15.0,65.0,0.555,0.314,2.2,0.9,3.1,0.08199999999999999,0.46799999999999997,0.527,0.51,0.31,0.7709999999999999,145.0,1.7,8.9,5.3,14.3,2.8,0.3,10.3,16.0,0.2,-0.7,-0.4,0.7,0.23076923076923078,27.50769230769231,0.4307692307692308,2.169230769230769,2.6,2.769230769230769,1.5846153846153845,0.12307692307692308,1.0615384615384615,1.9076923076923078,10.261538461538462,3.8,8.123076923076923,0.6923076923076923,2.230769230769231,3.1076923076923078,5.892307692307693,1.9692307692307693,2.5538461538461537,3600000.0,187.96,79.3786,57700000,0.0,0.0,0.0,0.0,0.0,0.0,6.239168110918544
